problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_1,subtask_2,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8
2024-open-t1_Examination_2,TIME_LIMIT_EXCEEDED,20,20.00%,40.20%,2.430,39.78515625,,0,20,0,0,0,0,0,0
2024-open-t2_Heat_Stroke,RUNTIME_ERROR,0,0.00%,20.85%,0.000,0,,0,0,0,0,0,0,0,0
2024-open-t3_Library_3,RUNTIME_ERROR,0,0.00%,18.37%,0.150,1.55078125,,0,0,0,0,0,0,0,0
2024-sp_Fish_3,TIME_LIMIT_EXCEEDED,0,0.00%,9.21%,2.410,15.22265625,,0,0,0,0,0,0,0,0
2024-sp_Ski_2,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Spy_3,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Board_Game,RUNTIME_ERROR,3,3.00%,8.07%,0.160,4.38671875,,3,0,0,0,0,0,0,0
2024-sp_Tricolor_Lights,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Growing_Vegetables_is_Fun_5,TIME_LIMIT_EXCEEDED,9,9.00%,67.11%,5.950,11.59765625,,4,5,0,0,0,0,0,0
2024-sp_Card_Collection,RUNTIME_ERROR,0,0.00%,6.06%,0.150,0,,0,0,0,0,0,0,0,0
2024-sp_JOI_Tour,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Tower,RUNTIME_ERROR,0,0.00%,0.00%,0.180,2.84375,,0,0,0,0,0,0,0,0
2024-sp_Escape_Route_2,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Island_Hopping,RUNTIME_ERROR,2,2.00%,4.31%,0.160,1.55078125,,2,0,0,0,0,0,0,0
2024-sp_Table_Tennis,RUNTIME_ERROR,0,0.00%,10.26%,0.180,0.00390625,,0,0,0,0,0,0,0,0
2024-ho-t1_Room_Temperature,MEMORY_LIMIT_EXCEEDED,0,0.00%,32.26%,0.560,354.9375,,0,0,0,0,0,0,0,0
2024-ho-t2_Construction_Project_2,TIME_LIMIT_EXCEEDED,53,53.00%,72.73%,2.400,45.59765625,,8,16,29,0,0,0,0,0
2024-ho-t3_Marathon_Race_2,TIME_LIMIT_EXCEEDED,14,14.00%,77.46%,1.810,0.00390625,,7,7,0,0,0,0,0,0
2024-ho-t4_Gift_Exchange,TIME_LIMIT_EXCEEDED,0,0.00%,52.43%,2.970,3.8984375,,0,0,0,0,0,0,0,0
2024-ho-t5_Road_Service_2,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
TOTAL,,101,,20.97%,,,0.00%,,,,,,,,
