problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
More_Gifts,RUNTIME_ERROR,0,27.42%,0.020,1.5546875,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big_Persimmon,TIME_LIMIT_EXCEEDED,56,73.47%,2.410,475.75,,0.0,10.0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,19.0,15.0,0,0,0,0,0
Evidence_Board,RUNTIME_ERROR,7,8.09%,0.200,33.265625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0
Draw_Polygon_Lines,RUNTIME_ERROR,53,82.19%,0.030,0.00390625,,0,0,4.0,3.0,3.0,3.0,3.0,2.0,6.0,3.0,3.0,3.0,0,3.0,2.0,0,0,0,0,7.0,4.0,4.0
Burenka_and_Pether,RUNTIME_ERROR,0,0.00%,0.070,5.94140625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almost_Certainly,RUNTIME_ERROR,0,1.55%,0.050,21.40625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three_Arrays,RUNTIME_ERROR,0,32.95%,0.000,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parallel_Universes,RUNTIME_ERROR,0,0.72%,0.020,0.00390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paired_roads,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legs_warm-up_exercise,RUNTIME_ERROR,0,0.00%,0.020,6.7109375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard_problem,ACCEPTED,100,100.00%,0.080,12.125,,0.0,13.0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,14.0,19.0,9.0,1.0,9.0,25.0,0
Yet_another_queries,TIME_LIMIT_EXCEEDED,19,49.24%,1.800,9.29296875,,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunch,RUNTIME_ERROR,16,19.35%,0.000,0,,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tournament,ACCEPTED,100,100.00%,0.000,0,,0.0,14.0,9.0,0,0,0,0,0,0,0,0,0,8.0,0,0,11.0,12.0,9.0,10.0,9.0,8.0,10.0
You_need_to_train_more,ACCEPTED,100,100.00%,0.130,17.53515625,,0.0,18.0,0,0,0,0,0,0,0,0,0,0,19.0,0,0,16.0,21.0,26.0,0,0,0,0
Colorful_graph,ACCEPTED,100,100.00%,0.040,2.58984375,,0.0,10.0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,15.0,16.0,14.0,13.0,12.0,11.0,0
Space_accident,RUNTIME_ERROR,49,74.23%,0.020,2.07421875,,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,24.0,0,0,0,0
TOTAL,,600,45.25%,,,23.53%,,,,,,,,,,,,,,,,,,,,,,
