problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_22,subtask_23,subtask_24,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
platinum_Identity_Theft,RUNTIME_ERROR,17,8.00%,0.030,6.1953125,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Splitting_Haybales,TIME_LIMIT_EXCEEDED,17,13.64%,2.430,4.39453125,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Activating_Robots,MEMORY_LIMIT_EXCEEDED,33,16.67%,1.180,278.1640625,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0
gold_Cowreography,WRONG_ANSWER,100,39.13%,0.020,3.49609375,,0,16.666666666666664,0,0,0,16.666666666666664,0,0,16.666666666666664,0,16.666666666666664,16.666666666666664,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0
gold_Grass_Segments,ACCEPTED,333,100.00%,0.270,23.34765625,,0,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,0,0,19.6078431372549,0,0,0,0,0,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549
gold_Smaller_Averages,TIME_LIMIT_EXCEEDED,83,20.00%,2.420,7.33984375,,0,0,0,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.833333333333332,0,0,0
silver_Bessies_Interview,WRONG_ANSWER,33,9.52%,0.060,4.921875,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0
silver_Painting_Fence_Posts,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_The_Winning_Gene,WRONG_ANSWER,44,12.50%,0.140,1.55859375,,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22222222222222,0,0
bronze_Logical_Moos,TIME_LIMIT_EXCEEDED,153,46.15%,2.410,11.65625,,0,0,13.888888888888888,0,0,0,13.888888888888888,0,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,0,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,0,0,0,0,0,0,0
