problem_id,model,solution_file,status,score,tests_passed,execution_time,memory_usage
APIO-2023-contest-abc,seed-oss_512,abc_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.000,3.21875
APIO-2023-contest-abc,seed-oss_512,abc_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.020,5.2578125
APIO-2023-contest-abc,seed-oss_512,abc_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.020,5.3359375
APIO-2023-contest-abc,seed-oss_512,abc_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.020,5.36328125
APIO-2023-contest-abc,seed-oss_512,abc_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.020,5.4453125
APIO-2023-contest-abc,seed-oss_512,abc_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,0.020,5.2890625
APIO-2023-contest-abc,seed-oss_512,abc_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.170,275.4765625
APIO-2023-contest-abc,seed-oss_512,abc_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.000,3.26171875
APIO-2023-contest-cyberland,seed-oss_512,cyberland_seed-oss_0.cpp,RUNTIME_ERROR,15,19.51%,2.840,22.69140625
APIO-2023-contest-cyberland,seed-oss_512,cyberland_seed-oss_1.cpp,MEMORY_LIMIT_EXCEEDED,15,20.73%,0.950,2443.80859375
APIO-2023-contest-cyberland,seed-oss_512,cyberland_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,2.44%,3.020,2456.44140625
APIO-2023-contest-cyberland,seed-oss_512,cyberland_seed-oss_3.cpp,RUNTIME_ERROR,20,23.17%,0.160,21.65625
APIO-2023-contest-cyberland,seed-oss_512,cyberland_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,15,20.73%,2.970,21.91796875
APIO-2023-contest-cyberland,seed-oss_512,cyberland_seed-oss_5.cpp,RUNTIME_ERROR,44,35.37%,0.550,22.69140625
APIO-2023-contest-cyberland,seed-oss_512,cyberland_seed-oss_6.cpp,RUNTIME_ERROR,15,19.51%,0.250,5.41796875
APIO-2023-contest-cyberland,seed-oss_512,cyberland_seed-oss_7.cpp,MEMORY_LIMIT_EXCEEDED,15,20.73%,0.940,2446.12890625
APIO-2023-contest-sequence,seed-oss_512,sequence_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_512,sequence_seed-oss_1.cpp,UNKNOWN,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_512,sequence_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_512,sequence_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_512,sequence_seed-oss_4.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.820,10.3046875
APIO-2023-contest-sequence,seed-oss_512,sequence_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.800,4.6328125
APIO-2023-contest-sequence,seed-oss_512,sequence_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_512,sequence_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_512,september_seed-oss_0.cpp,UNKNOWN,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_512,september_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_512,september_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_512,september_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_512,september_seed-oss_4.cpp,UNKNOWN,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_512,september_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_512,september_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_512,september_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.130,4.9296875
APIO-2024-contest-show,seed-oss_512,show_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_512,show_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
