problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
More_Gifts,RUNTIME_ERROR,0,9.35%,0.030,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big_Persimmon,RUNTIME_ERROR,12,17.74%,0.030,23.47265625,,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0
Evidence_Board,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Draw_Polygon_Lines,TIME_LIMIT_EXCEEDED,36,55.60%,2.430,4.390625,,0,0,4.0,3.0,3.0,3.0,3.0,2.0,0,3.0,0,0,0,0,0,0,0,0,0,7.0,4.0,4.0
Burenka_and_Pether,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almost_Certainly,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three_Arrays,RUNTIME_ERROR,0,6.57%,0.030,0.00390625,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parallel_Universes,RUNTIME_ERROR,0,0.72%,0.030,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paired_roads,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legs_warm-up_exercise,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard_problem,ACCEPTED,100,100.00%,0.070,2.84375,,0.0,13.0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,14.0,19.0,9.0,1.0,9.0,25.0,0
Yet_another_queries,RUNTIME_ERROR,0,0.00%,0.420,16.75390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunch,RUNTIME_ERROR,16,19.35%,0.030,0,,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tournament,MEMORY_LIMIT_EXCEEDED,80,97.15%,0.320,257.48046875,,0.0,14.0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,12.0,9.0,10.0,9.0,8.0,10.0
You_need_to_train_more,RUNTIME_ERROR,0,30.69%,0.040,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colorful_graph,TIME_LIMIT_EXCEEDED,10,42.11%,1.800,5.41015625,,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Space_accident,RUNTIME_ERROR,15,35.07%,0.050,2.015625,,0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,,269,24.37%,,,5.88%,,,,,,,,,,,,,,,,,,,,,,
