problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_1,subtask_2,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8
2023-open-t1_Ancient_Machine_2,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2023-open-t3_Garden,ACCEPTED,100,100.00%,100.00%,0.760,54.921875,,15,6,8,16,30,25,0,0
2023-sp_Two_Currencies,ACCEPTED,100,100.00%,100.00%,0.460,63.890625,,10,28,30,32,0,0,0,0
2023-sp_Passport,RUNTIME_ERROR,6,6.00%,47.14%,0.180,10.8359375,,6,0,0,0,0,0,0,0
2023-sp_Belt_Conveyor,TIME_LIMIT_EXCEEDED,0,0.00%,0.00%,0.150,4.14453125,,0,0,0,0,0,0,0,0
2023-sp_Council,RUNTIME_ERROR,0,0.00%,51.70%,0.390,9.29296875,,0,0,0,0,0,0,0,0
2023-sp_Cookies,RUNTIME_ERROR,13,13.00%,74.28%,0.160,1.55078125,,6,7,0,0,0,0,0,0
2023-sp_Tourism,TIME_LIMIT_EXCEEDED,28,28.00%,81.22%,4.840,38.2734375,,5,5,0,18,0,0,0,0
2023-sp_Super_Dango_Maker,UNKNOWN,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2023-sp_Security_Guard,MEMORY_LIMIT_EXCEEDED,0,0.00%,5.95%,1.200,554.0859375,,0,0,0,0,0,0,0,0
2023-ho-t1_Stone_Arranging_2,ACCEPTED,100,100.00%,100.00%,0.200,14.4453125,,25,35,40,0,0,0,0,0
2023-ho-t2_Advertisement_2,ACCEPTED,100,100.00%,100.00%,0.250,9.03125,,10,23,36,31,0,0,0,0
2023-ho-t3_Maze,RUNTIME_ERROR,8,8.00%,43.10%,0.170,11.6171875,,8,0,0,0,0,0,0,0
2023-ho-t4_Cat_Exercise,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.160,0.00390625,,0,0,0,0,0,0,0,0
2023-ho-t5_Modern_Machine,TIME_LIMIT_EXCEEDED,3,3.00%,45.36%,2.990,2.84375,,3,0,0,0,0,0,0,0
TOTAL,,458,,49.92%,,,26.67%,,,,,,,,
