problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_22,subtask_23,subtask_24,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
platinum_Identity_Theft,RUNTIME_ERROR,50,20.00%,0.120,146.4296875,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0
platinum_Splitting_Haybales,TIME_LIMIT_EXCEEDED,17,13.64%,2.220,4.39453125,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Activating_Robots,TIME_LIMIT_EXCEEDED,67,16.67%,2.260,2.0703125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,0
gold_Cowreography,WRONG_ANSWER,100,39.13%,0.050,10.546875,,0,16.666666666666664,0,0,0,16.666666666666664,0,0,16.666666666666664,0,16.666666666666664,16.666666666666664,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0
gold_Grass_Segments,ACCEPTED,333,100.00%,0.920,100.33203125,,0,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,0,0,19.6078431372549,0,0,0,0,0,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549
gold_Smaller_Averages,TIME_LIMIT_EXCEEDED,188,65.00%,2.240,3.36328125,,0,20.833333333333332,0,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,0,0,0,20.833333333333332,0,0,0,0,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0
silver_Bessies_Interview,TIME_LIMIT_EXCEEDED,67,23.81%,2.280,12.1015625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0
silver_Painting_Fence_Posts,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_The_Winning_Gene,TIME_LIMIT_EXCEEDED,133,43.75%,2.230,35.984375,,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,22.22222222222222,0,0,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0
bronze_Logical_Moos,ACCEPTED,333,100.00%,0.120,10.94921875,,0,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888
bronze_Walking_Along_a_Fence,ACCEPTED,333,100.00%,0.080,12.3828125,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Farmer_Johns_Favorite_Permutation,WRONG_ANSWER,0,0.00%,0.180,6.6953125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Island_Vacation,RUNTIME_ERROR,33,13.04%,0.050,2.38671875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666666666666664,16.666666666666664,0,0,0,0,0
platinum_Merging_Cells,TIME_LIMIT_EXCEEDED,100,36.36%,2.220,560.546875,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,0,0
platinum_Mooball_Teams_III,RUNTIME_ERROR,0,4.17%,0.080,7.484375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
