problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_1,subtask_2,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8
2024-open-t1_Examination_2,TIME_LIMIT_EXCEEDED,20,20.00%,40.20%,2.410,43.51953125,,0,20,0,0,0,0,0,0
2024-open-t2_Heat_Stroke,TIME_LIMIT_EXCEEDED,0,0.00%,17.67%,2.400,558.41796875,,0,0,0,0,0,0,0,0
2024-open-t3_Library_3,RUNTIME_ERROR,2,2.00%,52.38%,0.030,1.55078125,,2,0,0,0,0,0,0,0
2024-sp_Fish_3,TIME_LIMIT_EXCEEDED,9,9.00%,37.93%,2.410,5.94140625,,9,0,0,0,0,0,0,0
2024-sp_Ski_2,TIME_LIMIT_EXCEEDED,0,0.00%,1.69%,2.410,0.00390625,,0,0,0,0,0,0,0,0
2024-sp_Board_Game,MEMORY_LIMIT_EXCEEDED,3,3.00%,8.07%,2.000,1228.0546875,,3,0,0,0,0,0,0,0
2024-sp_Growing_Vegetables_is_Fun_5,TIME_LIMIT_EXCEEDED,30,30.00%,76.69%,5.970,15.140625,,4,5,21,0,0,0,0,0
2024-sp_Card_Collection,TIME_LIMIT_EXCEEDED,11,11.00%,70.38%,4.800,204.96484375,,11,0,0,0,0,0,0,0
2024-sp_JOI_Tour,TIME_LIMIT_EXCEEDED,52,52.00%,55.41%,3.600,51.0625,,6,8,6,16,16,0,0,0
2024-sp_Tower,TIME_LIMIT_EXCEEDED,5,5.00%,52.63%,2.410,201.33984375,,5,0,0,0,0,0,0,0
2024-sp_Escape_Route_2,TIME_LIMIT_EXCEEDED,23,23.00%,51.32%,2.410,9.03125,,6,0,17,0,0,0,0,0
2024-sp_Island_Hopping,RUNTIME_ERROR,2,2.00%,4.31%,0.020,1.546875,,2,0,0,0,0,0,0,0
2024-sp_Table_Tennis,TIME_LIMIT_EXCEEDED,0,0.00%,10.66%,1.210,4.6484375,,0,0,0,0,0,0,0,0
2024-ho-t1_Room_Temperature,RUNTIME_ERROR,0,0.00%,9.43%,0.000,0,,0,0,0,0,0,0,0,0
2024-ho-t2_Construction_Project_2,TIME_LIMIT_EXCEEDED,53,53.00%,72.73%,2.410,16.5703125,,8,16,29,0,0,0,0,0
2024-ho-t3_Marathon_Race_2,RUNTIME_ERROR,24,24.00%,83.54%,0.070,3.6640625,,7,7,10,0,0,0,0,0
2024-ho-t4_Gift_Exchange,MEMORY_LIMIT_EXCEEDED,9,9.00%,64.04%,1.390,1055.3125,,4,5,0,0,0,0,0,0
2024-ho-t5_Road_Service_2,RUNTIME_ERROR,0,0.00%,0.00%,0.090,55.25,,0,0,0,0,0,0,0,0
TOTAL,,243,,39.39%,,,0.00%,,,,,,,,
