problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_2,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7
s1j4,RUNTIME_ERROR,3,20.00%,32.50%,0.000,0,,3,0,0,0,0,0,0,0
s2,TIME_LIMIT_EXCEEDED,5,33.33%,38.71%,1.220,0.00390625,,5,0,0,0,0,0,0,0
s3,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
s4,RUNTIME_ERROR,0,0.00%,1.47%,0.040,0.00390625,,0,0,0,0,0,0,0,0
s5,TIME_LIMIT_EXCEEDED,0,0.00%,1.56%,1.800,19.6484375,,0,0,0,0,0,0,0,0
d1p1,RUNTIME_ERROR,0,0.00%,2.86%,0.080,5.15625,,0,0,0,0,0,0,0,0
d1p2,RUNTIME_ERROR,0,0.00%,0.95%,0.080,20.37890625,,0,0,0,0,0,0,0,0
d1p3,RUNTIME_ERROR,0,0.00%,4.81%,0.160,7.55859375,,0,0,0,0,0,0,0,0
d2p1,TIME_LIMIT_EXCEEDED,0,0.00%,4.46%,1.210,1227.85546875,,0,0,0,0,0,0,0,0
d2p2,UNKNOWN,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
d2p3,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
j1,ACCEPTED,15,100.00%,100.00%,0.000,0,,15,0,0,0,0,0,0,0
j2,ACCEPTED,15,100.00%,100.00%,0.000,0,,15,0,0,0,0,0,0,0
j3,ACCEPTED,15,100.00%,100.00%,0.000,0,,6,6,3,0,0,0,0,0
s1j4,RUNTIME_ERROR,0,0.00%,7.50%,0.040,0.00390625,,0,0,0,0,0,0,0,0
j5,RUNTIME_ERROR,6,40.00%,72.22%,0.000,0,,2,2,2,0,0,0,0,0
TOTAL,,59,,29.19%,,,18.75%,,,,,,,,
