problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
More_Gifts,RUNTIME_ERROR,0,25.00%,0.080,0.00390625,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big_Persimmon,TIME_LIMIT_EXCEEDED,56,73.47%,2.210,301.59765625,,0.0,10.0,0,0,0,0,0,0,0,0,0,0,12.0,0,0,19.0,15.0,0,0,0,0,0
Evidence_Board,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Draw_Polygon_Lines,RUNTIME_ERROR,53,82.19%,0.330,3.69921875,,0,0,4.0,3.0,3.0,3.0,3.0,2.0,6.0,3.0,3.0,3.0,0,3.0,2.0,0,0,0,0,7.0,4.0,4.0
Burenka_and_Pether,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Almost_Certainly,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Three_Arrays,RUNTIME_ERROR,0,32.95%,0.090,0.00390625,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parallel_Universes,RUNTIME_ERROR,0,0.72%,0.090,0.00390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paired_roads,RUNTIME_ERROR,0,7.44%,0.140,18.37890625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Legs_warm-up_exercise,UNKNOWN,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard_problem,ACCEPTED,100,100.00%,0.390,9.55859375,,0.0,13.0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,14.0,19.0,9.0,1.0,9.0,25.0,0
Yet_another_queries,TIME_LIMIT_EXCEEDED,19,49.24%,1.660,5.421875,,0.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lunch,RUNTIME_ERROR,16,26.80%,0.000,0,,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tournament,MEMORY_LIMIT_EXCEEDED,80,97.15%,0.230,124.36328125,,0.0,14.0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,12.0,9.0,10.0,9.0,8.0,10.0
You_need_to_train_more,RUNTIME_ERROR,37,56.80%,0.360,4.3828125,,0.0,18.0,0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0
Colorful_graph,ACCEPTED,100,100.00%,0.220,3.6484375,,0.0,10.0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,15.0,16.0,14.0,13.0,12.0,11.0,0
Space_accident,TIME_LIMIT_EXCEEDED,25,71.13%,1.110,2.22265625,,0.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0
TOTAL,,486,42.52%,,,11.76%,,,,,,,,,,,,,,,,,,,,,,
