problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
platinum_Forklift_Certified,RUNTIME_ERROR,0,0.00%,0.160,4.1484375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Lazy_Sort,RUNTIME_ERROR,0,0.00%,0.020,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Package_Pickup,RUNTIME_ERROR,0,0.00%,0.030,5.93359375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Moo_Decomposition,TIME_LIMIT_EXCEEDED,48,12.00%,2.420,2.36328125,,0,15.873015873015872,0,0,0,0,0,0,0,0,0,0,15.873015873015872,0,0,15.873015873015872,0,0,0,0,0,0
gold_Election_Queries,RUNTIME_ERROR,0,0.00%,0.060,3.6171875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_OohMoo_Milk,RUNTIME_ERROR,0,0.00%,0.020,2.07421875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Sequence_Construction,WRONG_ANSWER,0,0.00%,0.020,0.00390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Compatible_Pairs,RUNTIME_ERROR,67,16.67%,0.130,25.55078125,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,0
silver_Ski_Slope,ACCEPTED,333,100.00%,0.120,36.4765625,,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,20.833333333333332,0,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332
bronze_Hoof_Paper_Scissors_Minus_One,ACCEPTED,333,100.00%,0.060,10.0625,,0,30.3030303030303,30.3030303030303,30.3030303030303,0,0,0,0,0,0,0,0,30.3030303030303,0,0,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303
bronze_More_Cow_Photos,ACCEPTED,333,100.00%,0.070,1.86328125,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Its_Mooin_Time_III,ACCEPTED,333,100.00%,0.080,22.08984375,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_DFS_Order,RUNTIME_ERROR,0,0.00%,0.030,3.62109375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Shock_Wave,TIME_LIMIT_EXCEEDED,0,0.00%,2.430,3.52734375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Watering_the_Plants,RUNTIME_ERROR,0,0.00%,0.100,9.03515625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Median_Heap,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Reachable_Pairs,RUNTIME_ERROR,33,8.70%,0.100,16.49609375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666666666666664,16.666666666666664,0,0,0,0
gold_Photo_Op,RUNTIME_ERROR,0,0.00%,0.070,8.203125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Cow_Checkups,WRONG_ANSWER,0,8.70%,0.210,53.6328125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Farmer_Johns_Favorite_Operation,ACCEPTED,333,100.00%,0.080,5.96484375,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
silver_Table_Recovery,RUNTIME_ERROR,0,6.67%,0.090,5.1640625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Astral_Superposition,RUNTIME_ERROR,0,0.00%,0.030,2.75390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Its_Mooin_Time_II,ACCEPTED,333,100.00%,0.170,52.45703125,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Cow_Checkups,ACCEPTED,333,100.00%,0.070,1.55859375,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Min_Max_Subarrays,WRONG_ANSWER,0,23.08%,0.210,11.12109375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Transforming_Pairs,TIME_LIMIT_EXCEEDED,0,5.26%,2.420,0.00390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_True_or_False_Test,WRONG_ANSWER,0,5.00%,0.050,8.26171875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Bessies_Function,RUNTIME_ERROR,105,28.57%,0.070,25.375,,0,0,0,0,0,0,0,0,0,0,0,0,17.543859649122805,0,0,17.543859649122805,17.543859649122805,17.543859649122805,17.543859649122805,17.543859649122805,0,0
gold_The_Best_Subsequence,RUNTIME_ERROR,0,0.00%,0.180,13.5625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Friendship_Editing,RUNTIME_ERROR,44,11.11%,2.010,1.81640625,,0,0,0,0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,22.22222222222222,0,0,0,0,0
silver_The_Best_Lineup,WRONG_ANSWER,0,0.00%,0.090,4.66796875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Vocabulary_Quiz,RUNTIME_ERROR,0,0.00%,0.090,35.58984375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Transforming_Pairs,ACCEPTED,333,100.00%,0.020,0.00390625,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Reflection,ACCEPTED,333,100.00%,0.050,5.6796875,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
bronze_Making_Mexes,ACCEPTED,333,100.00%,0.040,3.10546875,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Printing_Sequences,ACCEPTED,333,100.00%,0.050,1.6171875,,0,30.3030303030303,30.3030303030303,30.3030303030303,0,0,0,0,0,0,0,0,30.3030303030303,0,0,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303
TOTAL,,3960,34.05%,,,30.56%,,,,,,,,,,,,,,,,,,,,,,
