problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_2,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7
s1j4,RUNTIME_ERROR,3,20.00%,32.50%,0.040,0.00390625,,3,0,0,0,0,0,0,0
s2,TIME_LIMIT_EXCEEDED,5,33.33%,38.71%,1.210,0.00390625,,5,0,0,0,0,0,0,0
s3,RUNTIME_ERROR,0,0.00%,1.19%,0.040,5.16796875,,0,0,0,0,0,0,0,0
s4,RUNTIME_ERROR,3,20.00%,20.59%,0.230,32.23046875,,3,0,0,0,0,0,0,0
s5,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.00%,0.710,431.171875,,0,0,0,0,0,0,0,0
d1p1,TIME_LIMIT_EXCEEDED,0,0.00%,2.86%,1.210,16.51171875,,0,0,0,0,0,0,0,0
d1p2,RUNTIME_ERROR,0,0.00%,0.95%,0.090,28.11328125,,0,0,0,0,0,0,0,0
d1p3,RUNTIME_ERROR,0,0.00%,4.81%,0.110,20.11328125,,0,0,0,0,0,0,0,0
d2p1,MEMORY_LIMIT_EXCEEDED,1,4.00%,40.18%,0.600,1228.203125,,1,0,0,0,0,0,0,0
d2p2,UNKNOWN,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
d2p3,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
j2,ACCEPTED,15,100.00%,100.00%,0.000,0,,15,0,0,0,0,0,0,0
j3,ACCEPTED,15,100.00%,100.00%,0.000,0,,6,6,3,0,0,0,0,0
s1j4,RUNTIME_ERROR,6,40.00%,52.50%,0.040,1.5546875,,3,3,0,0,0,0,0,0
j5,RUNTIME_ERROR,6,40.00%,72.22%,0.000,0,,2,2,2,0,0,0,0,0
TOTAL,,54,,31.10%,,,13.33%,,,,,,,,
