problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
platinum_Forklift_Certified,RUNTIME_ERROR,95,25.00%,0.360,13.08203125,,0,0,0,0,23.809523809523807,23.809523809523807,23.809523809523807,0,0,0,0,0,0,0,0,0,23.809523809523807,0,0,0,0,0
platinum_Lazy_Sort,WRONG_ANSWER,0,6.67%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Package_Pickup,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Moo_Decomposition,WRONG_ANSWER,254,80.00%,0.120,2.3671875,,0,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,0,0,0,0,15.873015873015872,0,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872
gold_Election_Queries,WRONG_ANSWER,0,6.67%,0.200,4.90234375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_OohMoo_Milk,RUNTIME_ERROR,0,5.00%,0.130,2.84375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Sequence_Construction,WRONG_ANSWER,0,0.00%,0.110,0.00390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Compatible_Pairs,WRONG_ANSWER,67,33.33%,0.210,12.0625,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,0
silver_Ski_Slope,ACCEPTED,333,100.00%,0.240,38.5859375,,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,20.833333333333332,0,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332
bronze_Hoof_Paper_Scissors_Minus_One,ACCEPTED,333,100.00%,0.150,9.8046875,,0,30.3030303030303,30.3030303030303,30.3030303030303,0,0,0,0,0,0,0,0,30.3030303030303,0,0,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303
bronze_More_Cow_Photos,ACCEPTED,333,100.00%,0.170,1.86328125,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Its_Mooin_Time_III,ACCEPTED,333,100.00%,0.610,11.8671875,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_DFS_Order,RUNTIME_ERROR,0,0.00%,0.130,2.33203125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Shock_Wave,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Watering_the_Plants,WRONG_ANSWER,0,10.53%,0.220,16.51171875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Median_Heap,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Reachable_Pairs,RUNTIME_ERROR,33,8.70%,0.200,13.87109375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666666666666664,16.666666666666664,0,0,0,0
gold_Photo_Op,RUNTIME_ERROR,0,0.00%,0.210,10.76953125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Cow_Checkups,ACCEPTED,333,100.00%,0.350,53.63671875,,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
silver_Farmer_Johns_Favorite_Operation,ACCEPTED,333,100.00%,0.300,7.5859375,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
silver_Table_Recovery,RUNTIME_ERROR,0,6.67%,0.170,9.03125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Astral_Superposition,WRONG_ANSWER,33,16.67%,0.200,6.33984375,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Its_Mooin_Time_II,ACCEPTED,333,100.00%,0.270,41.78125,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
bronze_Cow_Checkups,ACCEPTED,333,100.00%,0.270,1.55859375,,0,33.33333333333333,33.33333333333333,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333,33.33333333333333
platinum_Min_Max_Subarrays,WRONG_ANSWER,0,23.08%,0.240,12.9296875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Transforming_Pairs,WRONG_ANSWER,0,5.26%,0.190,0.00390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_True_or_False_Test,WRONG_ANSWER,0,5.00%,0.170,7.484375,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Bessies_Function,RUNTIME_ERROR,88,23.81%,0.150,7.1171875,,0,17.543859649122805,0,0,0,0,0,0,17.543859649122805,0,0,17.543859649122805,0,0,0,0,17.543859649122805,0,0,17.543859649122805,0,0
gold_The_Best_Subsequence,TIME_LIMIT_EXCEEDED,20,20.00%,2.280,8.05859375,,0,19.6078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Friendship_Editing,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_The_Best_Lineup,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Vocabulary_Quiz,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Transforming_Pairs,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Reflection,ACCEPTED,333,100.00%,0.130,13.13671875,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
bronze_Making_Mexes,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bronze_Printing_Sequences,WRONG_ANSWER,30,15.38%,0.100,0.00390625,,0,30.3030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL,,3617,33.10%,,,25.00%,,,,,,,,,,,,,,,,,,,,,,
