problem,status,score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
platinum_Forklift_Certified,RUNTIME_ERROR,95,25.00%,0.240,4.15234375,,0,0,0,0,23.809523809523807,23.809523809523807,23.809523809523807,0,0,0,0,0,0,0,0,0,23.809523809523807,0,0,0,0,0
platinum_Lazy_Sort,WRONG_ANSWER,0,13.33%,0.040,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Package_Pickup,MEMORY_LIMIT_EXCEEDED,0,10.00%,0.180,272.8046875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_Moo_Decomposition,ACCEPTED,333,100.00%,0.060,17.578125,,0,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872,15.873015873015872
gold_Election_Queries,WRONG_ANSWER,0,6.67%,0.090,3.875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gold_OohMoo_Milk,TIME_LIMIT_EXCEEDED,59,25.00%,2.230,5.4375,,0,19.6078431372549,0,0,0,0,0,0,0,0,0,0,19.6078431372549,0,0,19.6078431372549,0,0,0,0,0,0
silver_Sequence_Construction,WRONG_ANSWER,0,0.00%,0.040,0.00390625,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_Compatible_Pairs,WRONG_ANSWER,67,33.33%,0.100,11.01953125,,0,33.33333333333333,0,0,0,0,0,0,0,0,0,0,33.33333333333333,0,0,0,0,0,0,0,0,0
silver_Ski_Slope,ACCEPTED,333,100.00%,0.160,33.48046875,,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,20.833333333333332,0,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332
bronze_Hoof_Paper_Scissors_Minus_One,ACCEPTED,333,100.00%,0.070,10.00390625,,0,30.3030303030303,30.3030303030303,30.3030303030303,0,0,0,0,0,0,0,0,30.3030303030303,0,0,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303,30.3030303030303
