Model,Total Score,Included Tasks,Included Score,Avg Tests Passed,Pass Rate (%),Medal,Human Relative Rank,Human Percentile,Rank,Relative Score (%)
gemini-2.5-flash,270.0,5,270.0,60.0,60.0,Silver,10,87.83783783783784,1,54.0
gemini-2.5-pro,270.0,5,270.0,60.0,60.0,Silver,10,87.83783783783784,2,54.0
gpt-o3-mini-high,186.0,5,186.0,44.49,40.0,Silver,15,81.08108108108108,3,37.2
Qwen3-30B,186.0,5,186.0,44.49,40.0,Silver,15,81.08108108108108,4,37.2
Qwen3-14B,186.0,5,186.0,44.49,40.0,Silver,15,81.08108108108108,5,37.2
Qwen3-32B,186.0,5,186.0,44.49,40.0,Silver,15,81.08108108108108,6,37.2
Qwen3-8B,160.0,5,160.0,40.0,40.0,Silver,15,81.08108108108108,7,32.0
QwQ-32B,148.0,5,148.0,29.49,20.0,Silver,15,81.08108108108108,8,29.6
deepseek-reasoner,76.0,5,76.0,24.49,20.0,Bronze,24,68.91891891891892,9,15.2
deepseek-chat,50.0,5,50.0,20.0,20.0,Bronze,32,58.108108108108105,10,10.0
gpt-4.1,50.0,5,50.0,20.41,20.0,Bronze,32,58.108108108108105,11,10.0
DeepSeek-R1-Distill-Qwen-32B,50.0,5,50.0,20.0,20.0,Bronze,32,58.108108108108105,12,10.0
DeepSeek-R1-Distill-Qwen-7B,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,13,0.0
Qwen2.5-Coder-32B-Instruct,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,14,0.0
Qwen3-32B-Non-Thinking,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,15,0.0
Qwen3-8B-Non-Thinking,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,16,0.0
Qwen3-4B,0.0,5,0.0,0.41,0.0,None,60,20.27027027027027,17,0.0
Qwen2.5-72B,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,18,0.0
DeepSeek-R1-Distill-Qwen-14B,0.0,5,0.0,0.41,0.0,None,60,20.27027027027027,19,0.0
Qwen3-30B-Non-Thinking,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,20,0.0
Llama-3.1-8B-Instruct,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,21,0.0
Qwen3-4B-Non-Thinking,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,22,0.0
Mistral-Small-3.1-24B-2503,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,23,0.0
Llama-3.3-70B-Instruct,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,24,0.0
DeepSeek-R1-Distill-Llama-70B,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,25,0.0
Mistral-Large-Instruct-2411,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,26,0.0
Qwen2.5-Coder-7B-Instruct,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,27,0.0
Qwen3-14B-Non-Thinking,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,28,0.0
Qwen2.5-Coder-14B-Instruct,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,29,0.0
DeepSeek-R1-Distill-Llama-8B,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,30,0.0
Codestral-22B-v0.1,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,31,0.0
DeepSeek-Coder-V2-Lite-Instruct,0.0,5,0.0,0.0,0.0,None,60,20.27027027027027,32,0.0
