problem_id,model,solution_file,status,score,tests_passed,execution_time,memory_usage
APIO-2023-contest-abc,seed-oss_0,abc_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.230,126.3828125
APIO-2023-contest-abc,seed-oss_0,abc_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-abc,seed-oss_0,abc_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-abc,seed-oss_0,abc_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-abc,seed-oss_0,abc_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-abc,seed-oss_0,abc_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-abc,seed-oss_0,abc_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.160,13.5078125
APIO-2023-contest-abc,seed-oss_0,abc_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.140,12.26953125
APIO-2023-contest-cyberland,seed-oss_0,cyberland_seed-oss_0.cpp,MEMORY_LIMIT_EXCEEDED,44,34.15%,0.540,21.91796875
APIO-2023-contest-cyberland,seed-oss_0,cyberland_seed-oss_1.cpp,MEMORY_LIMIT_EXCEEDED,44,35.37%,0.490,28.36328125
APIO-2023-contest-cyberland,seed-oss_0,cyberland_seed-oss_2.cpp,RUNTIME_ERROR,15,20.73%,0.220,9.02734375
APIO-2023-contest-cyberland,seed-oss_0,cyberland_seed-oss_3.cpp,MEMORY_LIMIT_EXCEEDED,15,20.73%,0.940,2352.80078125
APIO-2023-contest-cyberland,seed-oss_0,cyberland_seed-oss_4.cpp,MEMORY_LIMIT_EXCEEDED,20,23.17%,0.740,2449.99609375
APIO-2023-contest-cyberland,seed-oss_0,cyberland_seed-oss_5.cpp,RUNTIME_ERROR,63,53.66%,0.940,35.921875
APIO-2023-contest-cyberland,seed-oss_0,cyberland_seed-oss_6.cpp,RUNTIME_ERROR,20,23.17%,0.160,7.99609375
APIO-2023-contest-cyberland,seed-oss_0,cyberland_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,15,18.29%,2.980,22.09765625
APIO-2023-contest-sequence,seed-oss_0,sequence_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-sequence,seed-oss_0,sequence_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.820,48.46484375
APIO-2023-contest-sequence,seed-oss_0,sequence_seed-oss_2.cpp,RUNTIME_ERROR,0,8.24%,0.110,23.7109375
APIO-2023-contest-sequence,seed-oss_0,sequence_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.160,15.98046875
APIO-2023-contest-sequence,seed-oss_0,sequence_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.240,47.18359375
APIO-2023-contest-sequence,seed-oss_0,sequence_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.810,6.4609375
APIO-2023-contest-sequence,seed-oss_0,sequence_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.220,40.75
APIO-2023-contest-sequence,seed-oss_0,sequence_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.800,21.6640625
APIO-2024-contest-september,seed-oss_0,september_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.240,3.46875
APIO-2024-contest-september,seed-oss_0,september_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_0,september_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_0,september_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,1.150,17.328125
APIO-2024-contest-september,seed-oss_0,september_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_0,september_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-september,seed-oss_0,september_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.230,900.1328125
APIO-2024-contest-september,seed-oss_0,september_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.050,0.00390625
APIO-2024-contest-show,seed-oss_0,show_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_0,show_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_0,show_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_0,show_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_0,show_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_0,show_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_0,train_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.210,21.07421875
APIO-2024-contest-train,seed-oss_0,train_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_0,train_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_0,train_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.100,15.375
APIO-2024-contest-train,seed-oss_0,train_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_0,train_seed-oss_5.cpp,MEMORY_LIMIT_EXCEEDED,0,1.79%,0.120,32.39453125
APIO-2024-contest-train,seed-oss_0,train_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.120,9.078125
APIO-2024-contest-train,seed-oss_0,train_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.210,262.91015625
BOI-2023-contest-astronomer,seed-oss_0,astronomer_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,seed-oss_0,astronomer_seed-oss_1.cpp,RUNTIME_ERROR,0,3.45%,0.010,1.828125
BOI-2023-contest-astronomer,seed-oss_0,astronomer_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.010,0.00390625
BOI-2023-contest-astronomer,seed-oss_0,astronomer_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.010,0.00390625
BOI-2023-contest-astronomer,seed-oss_0,astronomer_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,seed-oss_0,astronomer_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,seed-oss_0,astronomer_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-astronomer,seed-oss_0,astronomer_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,seed-oss_0,minequake_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,13.19%,2.410,3.61328125
BOI-2023-contest-minequake,seed-oss_0,minequake_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.000,0
BOI-2023-contest-minequake,seed-oss_0,minequake_seed-oss_2.cpp,UNKNOWN,0,0.00%,0.000,0
BOI-2023-contest-minequake,seed-oss_0,minequake_seed-oss_3.cpp,RUNTIME_ERROR,0,2.22%,0.010,0
BOI-2023-contest-minequake,seed-oss_0,minequake_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.010,0
BOI-2023-contest-minequake,seed-oss_0,minequake_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,0.010,0
BOI-2023-contest-minequake,seed-oss_0,minequake_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.010,0
BOI-2023-contest-minequake,seed-oss_0,minequake_seed-oss_7.cpp,RUNTIME_ERROR,0,2.22%,0.010,0
BOI-2023-contest-mineraldeposits,seed-oss_0,mineraldeposits_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.010,1.48046875
BOI-2023-contest-mineraldeposits,seed-oss_0,mineraldeposits_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.010,3.1796875
BOI-2023-contest-mineraldeposits,seed-oss_0,mineraldeposits_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-mineraldeposits,seed-oss_0,mineraldeposits_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,0.010,1.5390625
BOI-2023-contest-mineraldeposits,seed-oss_0,mineraldeposits_seed-oss_6.cpp,RUNTIME_ERROR,0,0.00%,0.010,1.48046875
BOI-2023-contest-mineraldeposits,seed-oss_0,mineraldeposits_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_0,sequence_seed-oss_0.cpp,RUNTIME_ERROR,0,6.00%,0.000,0
BOI-2023-contest-sequence,seed-oss_0,sequence_seed-oss_1.cpp,RUNTIME_ERROR,0,6.00%,0.000,0
