problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_1,subtask_2,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8
2024-open-t1_Examination_2,RUNTIME_ERROR,0,0.00%,12.36%,2.310,15.41015625,,0,0,0,0,0,0,0,0
2024-open-t2_Heat_Stroke,RUNTIME_ERROR,0,0.00%,20.85%,0.000,0,,0,0,0,0,0,0,0,0
2024-open-t3_Library_3,RUNTIME_ERROR,0,0.00%,18.37%,0.150,1.48828125,,0,0,0,0,0,0,0,0
2024-sp_Fish_3,TIME_LIMIT_EXCEEDED,0,0.00%,9.21%,2.410,10.58203125,,0,0,0,0,0,0,0,0
2024-sp_Ski_2,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Spy_3,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Board_Game,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Tricolor_Lights,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Growing_Vegetables_is_Fun_5,RUNTIME_ERROR,0,0.00%,12.90%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Card_Collection,RUNTIME_ERROR,0,0.00%,6.06%,0.160,0,,0,0,0,0,0,0,0,0
2024-sp_JOI_Tour,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Tower,RUNTIME_ERROR,5,5.00%,52.63%,0.210,13.671875,,5,0,0,0,0,0,0,0
2024-sp_Escape_Route_2,TIME_LIMIT_EXCEEDED,0,0.00%,4.59%,2.420,3.62109375,,0,0,0,0,0,0,0,0
2024-sp_Island_Hopping,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Table_Tennis,RUNTIME_ERROR,0,0.00%,10.26%,0.180,0.00390625,,0,0,0,0,0,0,0,0
2024-ho-t1_Room_Temperature,RUNTIME_ERROR,0,0.00%,3.92%,0.000,0,,0,0,0,0,0,0,0,0
2024-ho-t2_Construction_Project_2,TIME_LIMIT_EXCEEDED,8,8.00%,29.63%,2.650,16.5703125,,8,0,0,0,0,0,0,0
2024-ho-t3_Marathon_Race_2,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-ho-t4_Gift_Exchange,TIME_LIMIT_EXCEEDED,4,4.00%,50.00%,2.980,2.58984375,,4,0,0,0,0,0,0,0
2024-ho-t5_Road_Service_2,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
TOTAL,,17,,11.54%,,,0.00%,,,,,,,,
