problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_0,subtask_1,subtask_10,subtask_11,subtask_12,subtask_13,subtask_14,subtask_15,subtask_16,subtask_17,subtask_18,subtask_19,subtask_2,subtask_20,subtask_21,subtask_22,subtask_23,subtask_24,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8,subtask_9
platinum_Identity_Theft,RUNTIME_ERROR,0,0.00%,0.00%,0.040,13.32421875,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Splitting_Haybales,TIME_LIMIT_EXCEEDED,17,5.31%,13.64%,2.420,15.28125,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
platinum_Activating_Robots,RUNTIME_ERROR,200,62.50%,58.33%,0.050,2.07421875,,0,16.666666666666664,0,0,16.666666666666664,0,0,16.666666666666664,16.666666666666664,0,0,16.666666666666664,16.666666666666664,16.666666666666664,0,0,0,0,0,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,0
gold_Cowreography,WRONG_ANSWER,133,41.56%,47.83%,0.020,10.1875,,0,16.666666666666664,0,0,0,16.666666666666664,0,0,16.666666666666664,0,16.666666666666664,16.666666666666664,16.666666666666664,0,0,0,0,0,16.666666666666664,16.666666666666664,0,0,0,0,0
gold_Grass_Segments,ACCEPTED,333,103.10%,100.00%,0.640,55.14453125,,0,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,0,0,19.6078431372549,0,0,0,0,0,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549,19.6078431372549
gold_Smaller_Averages,TIME_LIMIT_EXCEEDED,271,84.69%,85.00%,2.420,2.484375,,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,0,0,0,0,0,0,20.833333333333332,0,0,0,0,0,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332,20.833333333333332
silver_Bessies_Interview,WRONG_ANSWER,33,10.31%,14.29%,0.100,6.265625,,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,16.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0
silver_Painting_Fence_Posts,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
silver_The_Winning_Gene,ACCEPTED,333,100.91%,100.00%,0.110,1.546875,,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,0,0,0,0,22.22222222222222,0,0,0,0,0,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222,22.22222222222222
bronze_Logical_Moos,ACCEPTED,333,106.73%,100.00%,0.080,10.3203125,,0,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888,13.888888888888888
