problem,status,score,%test passed,time,memory,pass_rate,subtask_1,subtask_2,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8
2024-open-t1_Examination_2,TIME_LIMIT_EXCEEDED,20,40.20%,2.410,57.84375,,0,20,0,0,0,0,0,0
2024-open-t2_Heat_Stroke,RUNTIME_ERROR,6,36.57%,0.060,0.00390625,,6,0,0,0,0,0,0,0
2024-open-t3_Library_3,RUNTIME_ERROR,0,6.67%,0.050,1.48046875,,0,0,0,0,0,0,0,0
2024-sp_Fish_3,RUNTIME_ERROR,0,9.21%,0.100,10.58203125,,0,0,0,0,0,0,0,0
2024-sp_Ski_2,RUNTIME_ERROR,0,0.00%,0.050,0,,0,0,0,0,0,0,0,0
2024-sp_Spy_3,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Board_Game,RUNTIME_ERROR,0,5.66%,0.060,7.73828125,,0,0,0,0,0,0,0,0
2024-sp_Tricolor_Lights,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Growing_Vegetables_is_Fun_5,RUNTIME_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Card_Collection,RUNTIME_ERROR,0,6.06%,0.050,0,,0,0,0,0,0,0,0,0
2024-sp_JOI_Tour,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Tower,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Escape_Route_2,RUNTIME_ERROR,0,4.59%,0.080,3.6171875,,0,0,0,0,0,0,0,0
2024-sp_Island_Hopping,RUNTIME_ERROR,2,4.31%,0.050,1.54296875,,2,0,0,0,0,0,0,0
2024-sp_Table_Tennis,RUNTIME_ERROR,0,10.26%,0.110,4.6484375,,0,0,0,0,0,0,0,0
2024-ho-t1_Room_Temperature,RUNTIME_ERROR,0,3.92%,0.050,0,,0,0,0,0,0,0,0,0
2024-ho-t2_Construction_Project_2,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-ho-t3_Marathon_Race_2,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-ho-t4_Gift_Exchange,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-ho-t5_Road_Service_2,COMPILATION_ERROR,0,0.00%,0.000,0,,0,0,0,0,0,0,0,0
TOTAL,,28,6.37%,,,0.00%,,,,,,,,
