problem_id,model,solution_file,status,score,tests_passed,execution_time,memory_usage
APIO-2023-contest-abc,seed-oss_16384,abc_seed-oss_0.cpp,RUNTIME_ERROR,0,0.00%,0.010,5.2734375
APIO-2023-contest-abc,seed-oss_16384,abc_seed-oss_1.cpp,RUNTIME_ERROR,0,0.00%,0.120,7.0078125
APIO-2023-contest-abc,seed-oss_16384,abc_seed-oss_2.cpp,RUNTIME_ERROR,0,0.00%,0.070,5.6796875
APIO-2023-contest-abc,seed-oss_16384,abc_seed-oss_3.cpp,RUNTIME_ERROR,0,0.00%,0.020,5.30859375
APIO-2023-contest-abc,seed-oss_16384,abc_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-abc,seed-oss_16384,abc_seed-oss_5.cpp,RUNTIME_ERROR,0,0.00%,0.020,5.15234375
APIO-2023-contest-abc,seed-oss_16384,abc_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2023-contest-abc,seed-oss_16384,abc_seed-oss_7.cpp,RUNTIME_ERROR,4,16.00%,0.090,6.6484375
APIO-2023-contest-cyberland,seed-oss_16384,cyberland_seed-oss_0.cpp,RUNTIME_ERROR,15,20.73%,0.890,21.91796875
APIO-2023-contest-cyberland,seed-oss_16384,cyberland_seed-oss_1.cpp,RUNTIME_ERROR,20,23.17%,0.440,21.9140625
APIO-2023-contest-cyberland,seed-oss_16384,cyberland_seed-oss_2.cpp,RUNTIME_ERROR,68,50.00%,0.460,22.69140625
APIO-2023-contest-cyberland,seed-oss_16384,cyberland_seed-oss_3.cpp,RUNTIME_ERROR,20,23.17%,0.360,22.69140625
APIO-2023-contest-cyberland,seed-oss_16384,cyberland_seed-oss_4.cpp,RUNTIME_ERROR,20,23.17%,0.630,21.9140625
APIO-2023-contest-cyberland,seed-oss_16384,cyberland_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,97,87.80%,2.980,83.42578125
APIO-2023-contest-cyberland,seed-oss_16384,cyberland_seed-oss_6.cpp,RUNTIME_ERROR,20,23.17%,0.370,21.91796875
APIO-2023-contest-cyberland,seed-oss_16384,cyberland_seed-oss_7.cpp,RUNTIME_ERROR,97,82.93%,0.460,59.30078125
APIO-2023-contest-sequence,seed-oss_16384,sequence_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,15.73%,1.810,37.43359375
APIO-2023-contest-sequence,seed-oss_16384,sequence_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,22.11%,1.820,33.25390625
APIO-2023-contest-sequence,seed-oss_16384,sequence_seed-oss_2.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.820,24.234375
APIO-2023-contest-sequence,seed-oss_16384,sequence_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,12,30.53%,1.800,37.046875
APIO-2023-contest-sequence,seed-oss_16384,sequence_seed-oss_4.cpp,RUNTIME_ERROR,0,8.24%,0.060,6.98828125
APIO-2023-contest-sequence,seed-oss_16384,sequence_seed-oss_5.cpp,RUNTIME_ERROR,0,8.24%,0.100,31.19140625
APIO-2023-contest-sequence,seed-oss_16384,sequence_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,8.24%,1.810,50.57421875
APIO-2023-contest-sequence,seed-oss_16384,sequence_seed-oss_7.cpp,TIME_LIMIT_EXCEEDED,0,25.00%,1.800,35.05859375
APIO-2024-contest-september,seed-oss_16384,september_seed-oss_0.cpp,RUNTIME_ERROR,14,12.50%,0.130,8.54296875
APIO-2024-contest-september,seed-oss_16384,september_seed-oss_1.cpp,ACCEPTED,100,100.00%,0.510,37.0859375
APIO-2024-contest-september,seed-oss_16384,september_seed-oss_2.cpp,MEMORY_LIMIT_EXCEEDED,0,0.00%,0.200,13.45703125
APIO-2024-contest-september,seed-oss_16384,september_seed-oss_3.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.220,6.9140625
APIO-2024-contest-september,seed-oss_16384,september_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.170,17.2578125
APIO-2024-contest-september,seed-oss_16384,september_seed-oss_5.cpp,TIME_LIMIT_EXCEEDED,25,31.25%,1.230,406.921875
APIO-2024-contest-september,seed-oss_16384,september_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.220,137.16796875
APIO-2024-contest-september,seed-oss_16384,september_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.160,12.1171875
APIO-2024-contest-show,seed-oss_16384,show_seed-oss_0.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_16384,show_seed-oss_1.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_16384,show_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_16384,show_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_16384,show_seed-oss_4.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_16384,show_seed-oss_5.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_16384,show_seed-oss_6.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-show,seed-oss_16384,show_seed-oss_7.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_16384,train_seed-oss_0.cpp,TIME_LIMIT_EXCEEDED,0,1.79%,1.220,18.93359375
APIO-2024-contest-train,seed-oss_16384,train_seed-oss_1.cpp,TIME_LIMIT_EXCEEDED,0,33.93%,1.220,48.32421875
APIO-2024-contest-train,seed-oss_16384,train_seed-oss_2.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_16384,train_seed-oss_3.cpp,COMPILATION_ERROR,0,0.00%,0.000,0
APIO-2024-contest-train,seed-oss_16384,train_seed-oss_4.cpp,RUNTIME_ERROR,0,0.00%,0.080,13.19140625
APIO-2024-contest-train,seed-oss_16384,train_seed-oss_5.cpp,RUNTIME_ERROR,5,17.86%,0.090,15.42578125
APIO-2024-contest-train,seed-oss_16384,train_seed-oss_6.cpp,TIME_LIMIT_EXCEEDED,0,0.00%,1.220,256.171875
APIO-2024-contest-train,seed-oss_16384,train_seed-oss_7.cpp,RUNTIME_ERROR,0,0.00%,0.080,10.62890625
BOI-2023-contest-astronomer,seed-oss_16384,astronomer_seed-oss_0.cpp,RUNTIME_ERROR,8,23.72%,0.000,0.00390625
