problem,status,score,relative_score,%test passed,time,memory,pass_rate,subtask_1,subtask_2,subtask_3,subtask_4,subtask_5,subtask_6,subtask_7,subtask_8
2024-open-t1_Examination_2,TIME_LIMIT_EXCEEDED,20,20.00%,40.20%,2.500,18.72265625,,0,20,0,0,0,0,0,0
2024-open-t2_Heat_Stroke,RUNTIME_ERROR,6,6.00%,36.57%,0.160,0.00390625,,6,0,0,0,0,0,0,0
2024-open-t3_Library_3,RUNTIME_ERROR,2,2.00%,52.38%,0.180,1.55078125,,2,0,0,0,0,0,0,0
2024-sp_Fish_3,TIME_LIMIT_EXCEEDED,9,9.00%,37.93%,2.400,3.6171875,,9,0,0,0,0,0,0,0
2024-sp_Ski_2,RUNTIME_ERROR,5,5.00%,23.36%,0.180,0.00390625,,5,0,0,0,0,0,0,0
2024-sp_Spy_3,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Board_Game,RUNTIME_ERROR,3,3.00%,8.07%,0.210,4.8984375,,3,0,0,0,0,0,0,0
2024-sp_Tricolor_Lights,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_Growing_Vegetables_is_Fun_5,TIME_LIMIT_EXCEEDED,30,30.00%,76.69%,5.960,30.6640625,,4,5,21,0,0,0,0,0
2024-sp_Card_Collection,RUNTIME_ERROR,0,0.00%,16.67%,0.000,0,,0,0,0,0,0,0,0,0
2024-sp_JOI_Tour,TIME_LIMIT_EXCEEDED,52,52.00%,55.41%,3.600,32.546875,,6,8,6,16,16,0,0,0
2024-sp_Tower,RUNTIME_ERROR,0,0.00%,4.65%,0.410,309.33984375,,0,0,0,0,0,0,0,0
2024-sp_Escape_Route_2,TIME_LIMIT_EXCEEDED,6,6.00%,43.05%,2.420,5.6796875,,6,0,0,0,0,0,0,0
2024-sp_Island_Hopping,RUNTIME_ERROR,2,2.00%,4.31%,0.160,0.56640625,,2,0,0,0,0,0,0,0
2024-sp_Table_Tennis,RUNTIME_ERROR,0,0.00%,10.26%,0.290,25.53125,,0,0,0,0,0,0,0,0
2024-ho-t1_Room_Temperature,ACCEPTED,100,100.00%,100.00%,0.350,16.5390625,,15,5,30,35,15,0,0,0
2024-ho-t2_Construction_Project_2,ACCEPTED,100,100.00%,100.00%,0.490,43.359375,,8,16,29,47,0,0,0,0
2024-ho-t3_Marathon_Race_2,RUNTIME_ERROR,7,7.00%,67.42%,0.000,0,,7,0,0,0,0,0,0,0
2024-ho-t4_Gift_Exchange,RUNTIME_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
2024-ho-t5_Road_Service_2,COMPILATION_ERROR,0,0.00%,0.00%,0.000,0,,0,0,0,0,0,0,0,0
TOTAL,,342,,33.85%,,,10.00%,,,,,,,,
